,date,location,price,product,unit_quantity,unit,category
8189,2023-09-01,Saskatchewan,4.37,Apples,1.0,kilogram,Veg_Fruits
8190,2023-01-01,Saskatchewan,4.57,Oranges,1.0,kilogram,Veg_Fruits
8191,2023-02-01,Saskatchewan,4.39,Oranges,1.0,kilogram,Veg_Fruits
8192,2023-03-01,Saskatchewan,4.63,Oranges,1.0,kilogram,Veg_Fruits
8193,2023-04-01,Saskatchewan,4.78,Oranges,1.0,kilogram,Veg_Fruits
8194,2023-05-01,Saskatchewan,5.2,Oranges,1.0,kilogram,Veg_Fruits
8195,2023-06-01,Saskatchewan,4.78,Oranges,1.0,kilogram,Veg_Fruits
8196,2023-07-01,Saskatchewan,4.97,Oranges,1.0,kilogram,Veg_Fruits
8197,2023-08-01,Saskatchewan,4.86,Oranges,1.0,kilogram,Veg_Fruits
8198,2023-09-01,Saskatchewan,4.86,Oranges,1.0,kilogram,Veg_Fruits
8199,2023-01-01,Saskatchewan,6.07,Oranges,1.36,kilograms,Veg_Fruits
8200,2023-02-01,Saskatchewan,6.25,Oranges,1.36,kilograms,Veg_Fruits
8201,2023-03-01,Saskatchewan,6.45,Oranges,1.36,kilograms,Veg_Fruits
8202,2023-04-01,Saskatchewan,6.46,Oranges,1.36,kilograms,Veg_Fruits
8203,2023-05-01,Saskatchewan,6.95,Oranges,1.36,kilograms,Veg_Fruits
8204,2023-06-01,Saskatchewan,6.49,Oranges,1.36,kilograms,Veg_Fruits
8205,2023-07-01,Saskatchewan,6.89,Oranges,1.36,kilograms,Veg_Fruits
8206,2023-08-01,Saskatchewan,6.86,Oranges,1.36,kilograms,Veg_Fruits
8207,2023-09-01,Saskatchewan,6.66,Oranges,1.36,kilograms,Veg_Fruits
8208,2023-01-01,Saskatchewan,1.83,Bananas,1.0,kilogram,Veg_Fruits
8209,2023-02-01,Saskatchewan,1.84,Bananas,1.0,kilogram,Veg_Fruits
8210,2023-03-01,Saskatchewan,1.78,Bananas,1.0,kilogram,Veg_Fruits
8211,2023-04-01,Saskatchewan,1.72,Bananas,1.0,kilogram,Veg_Fruits
8212,2023-05-01,Saskatchewan,1.77,Bananas,1.0,kilogram,Veg_Fruits
8213,2023-06-01,Saskatchewan,1.77,Bananas,1.0,kilogram,Veg_Fruits
8214,2023-07-01,Saskatchewan,1.75,Bananas,1.0,kilogram,Veg_Fruits
8215,2023-08-01,Saskatchewan,1.76,Bananas,1.0,kilogram,Veg_Fruits
8216,2023-09-01,Saskatchewan,1.77,Bananas,1.0,kilogram,Veg_Fruits
8217,2023-01-01,Saskatchewan,5.62,Pears,1.0,kilogram,Veg_Fruits
8218,2023-02-01,Saskatchewan,5.67,Pears,1.0,kilogram,Veg_Fruits
8219,2023-03-01,Saskatchewan,5.75,Pears,1.0,kilogram,Veg_Fruits
8220,2023-04-01,Saskatchewan,5.46,Pears,1.0,kilogram,Veg_Fruits
8221,2023-05-01,Saskatchewan,5.82,Pears,1.0,kilogram,Veg_Fruits
8222,2023-06-01,Saskatchewan,5.46,Pears,1.0,kilogram,Veg_Fruits
8223,2023-07-01,Saskatchewan,5.96,Pears,1.0,kilogram,Veg_Fruits
8224,2023-08-01,Saskatchewan,5.83,Pears,1.0,kilogram,Veg_Fruits
8225,2023-09-01,Saskatchewan,4.05,Pears,1.0,kilogram,Veg_Fruits
8226,2023-01-01,Saskatchewan,1.0,Lemons,1.0,each,Veg_Fruits
8227,2023-02-01,Saskatchewan,0.98,Lemons,1.0,each,Veg_Fruits
8228,2023-03-01,Saskatchewan,0.96,Lemons,1.0,each,Veg_Fruits
8229,2023-04-01,Saskatchewan,0.96,Lemons,1.0,each,Veg_Fruits
8230,2023-05-01,Saskatchewan,0.92,Lemons,1.0,each,Veg_Fruits
8231,2023-06-01,Saskatchewan,0.92,Lemons,1.0,each,Veg_Fruits
8232,2023-07-01,Saskatchewan,0.99,Lemons,1.0,each,Veg_Fruits
8233,2023-08-01,Saskatchewan,0.94,Lemons,1.0,each,Veg_Fruits
8234,2023-09-01,Saskatchewan,0.92,Lemons,1.0,each,Veg_Fruits
8235,2023-01-01,Saskatchewan,0.9,Limes,1.0,each,Veg_Fruits
8236,2023-02-01,Saskatchewan,0.93,Limes,1.0,each,Veg_Fruits
8237,2023-03-01,Saskatchewan,0.95,Limes,1.0,each,Veg_Fruits
8238,2023-04-01,Saskatchewan,0.95,Limes,1.0,each,Veg_Fruits
8239,2023-05-01,Saskatchewan,0.91,Limes,1.0,each,Veg_Fruits
8240,2023-06-01,Saskatchewan,0.82,Limes,1.0,each,Veg_Fruits
8241,2023-07-01,Saskatchewan,0.77,Limes,1.0,each,Veg_Fruits
8242,2023-08-01,Saskatchewan,0.82,Limes,1.0,each,Veg_Fruits
8243,2023-09-01,Saskatchewan,0.9,Limes,1.0,each,Veg_Fruits
8244,2023-01-01,Saskatchewan,8.96,Grapes,1.0,kilogram,Veg_Fruits
8245,2023-02-01,Saskatchewan,9.01,Grapes,1.0,kilogram,Veg_Fruits
8246,2023-03-01,Saskatchewan,8.39,Grapes,1.0,kilogram,Veg_Fruits
8247,2023-04-01,Saskatchewan,8.85,Grapes,1.0,kilogram,Veg_Fruits
8248,2023-05-01,Saskatchewan,10.88,Grapes,1.0,kilogram,Veg_Fruits
8249,2023-06-01,Saskatchewan,9.5,Grapes,1.0,kilogram,Veg_Fruits
8250,2023-07-01,Saskatchewan,8.72,Grapes,1.0,kilogram,Veg_Fruits
8251,2023-08-01,Saskatchewan,7.69,Grapes,1.0,kilogram,Veg_Fruits
8252,2023-09-01,Saskatchewan,9.31,Grapes,1.0,kilogram,Veg_Fruits
8253,2023-01-01,Saskatchewan,4.53,Cantaloupe,1.0,each,Veg_Fruits
8254,2023-02-01,Saskatchewan,5.28,Cantaloupe,1.0,each,Veg_Fruits
8255,2023-03-01,Saskatchewan,4.45,Cantaloupe,1.0,each,Veg_Fruits
8256,2023-04-01,Saskatchewan,3.99,Cantaloupe,1.0,each,Veg_Fruits
8257,2023-05-01,Saskatchewan,4.77,Cantaloupe,1.0,each,Veg_Fruits
8258,2023-06-01,Saskatchewan,3.96,Cantaloupe,1.0,each,Veg_Fruits
8259,2023-07-01,Saskatchewan,3.74,Cantaloupe,1.0,each,Veg_Fruits
8260,2023-08-01,Saskatchewan,3.52,Cantaloupe,1.0,each,Veg_Fruits
8261,2023-09-01,Saskatchewan,3.48,Cantaloupe,1.0,each,Veg_Fruits
8262,2023-01-01,Saskatchewan,5.51,Strawberries,454.0,grams,Veg_Fruits
8263,2023-02-01,Saskatchewan,5.56,Strawberries,454.0,grams,Veg_Fruits
8264,2023-03-01,Saskatchewan,5.38,Strawberries,454.0,grams,Veg_Fruits
8265,2023-04-01,Saskatchewan,5.97,Strawberries,454.0,grams,Veg_Fruits
8266,2023-05-01,Saskatchewan,5.04,Strawberries,454.0,grams,Veg_Fruits
8267,2023-06-01,Saskatchewan,4.97,Strawberries,454.0,grams,Veg_Fruits
8268,2023-07-01,Saskatchewan,4.68,Strawberries,454.0,grams,Veg_Fruits
8269,2023-08-01,Saskatchewan,4.94,Strawberries,454.0,grams,Veg_Fruits
8270,2023-09-01,Saskatchewan,5.13,Strawberries,454.0,grams,Veg_Fruits
8271,2023-01-01,Saskatchewan,1.88,Avocado,1.0,each,Veg_Fruits
8272,2023-02-01,Saskatchewan,1.4,Avocado,1.0,each,Veg_Fruits
8273,2023-03-01,Saskatchewan,1.59,Avocado,1.0,each,Veg_Fruits
8274,2023-04-01,Saskatchewan,1.85,Avocado,1.0,each,Veg_Fruits
8275,2023-05-01,Saskatchewan,1.69,Avocado,1.0,each,Veg_Fruits
8276,2023-06-01,Saskatchewan,1.68,Avocado,1.0,each,Veg_Fruits
8277,2023-07-01,Saskatchewan,1.8,Avocado,1.0,each,Veg_Fruits
8278,2023-08-01,Saskatchewan,1.84,Avocado,1.0,each,Veg_Fruits
8279,2023-09-01,Saskatchewan,1.86,Avocado,1.0,each,Veg_Fruits
8280,2023-01-01,Saskatchewan,6.95,Potatoes,4.54,kilograms,Veg_Fruits
8281,2023-02-01,Saskatchewan,7.24,Potatoes,4.54,kilograms,Veg_Fruits
8282,2023-03-01,Saskatchewan,7.09,Potatoes,4.54,kilograms,Veg_Fruits
8283,2023-04-01,Saskatchewan,7.49,Potatoes,4.54,kilograms,Veg_Fruits
8284,2023-05-01,Saskatchewan,7.67,Potatoes,4.54,kilograms,Veg_Fruits
8285,2023-06-01,Saskatchewan,7.5,Potatoes,4.54,kilograms,Veg_Fruits
